NAME	KIND
Complex.UnitDisc.re_coe	thm
Complex.UnitDisc.re_conj	thm
Complex.UnitDisc.re_neg	thm
Complex.UnitDisc.re_star	thm
Complex.UnitDisc.re_zero	thm
Complex.UnitDisc.sq_norm_lt_one	thm
Complex.UnitDisc.star_eq_zero	thm
Complex.UnitDisc.star_neg	thm
Complex.UnitDisc.star_zero	thm
Complex.UnitDisc.tendsto_pow_atTop_nhds_zero	thm
Complex.UnitDisc.term𝔻	def
Complex.UpperHalfPlane.coe_mem_integerComplement	thm
Complex.UpperHalfPlane.int_div_mem_integerComplement	thm
Complex.VerticalIntegrable	def
Complex.abel_aux	thm
Complex.abs_arg_inv	thm
Complex.abs_arg_le_pi	thm
Complex.abs_arg_le_pi_div_two_iff	thm
Complex.abs_arg_lt_pi_div_two_iff	thm
Complex.abs_cpow_inv_two_im	thm
Complex.abs_im_div_norm_le_one	thm
Complex.abs_im_eq_norm	thm
Complex.abs_im_le_norm	thm
Complex.abs_im_lt_norm	thm
Complex.abs_re_div_norm_le_one	thm
Complex.abs_re_eq_norm	thm
Complex.abs_re_le_norm	thm
Complex.abs_re_lt_norm	thm
Complex.addCommGroup	def
Complex.addGroupWithOne	def
Complex.add_conj	thm
Complex.add_im	thm
Complex.add_re	thm
Complex.adjoin_I	thm
Complex.affine_of_mapsTo_ball_of_exists_norm_dslope_eq_div	thm
Complex.affine_of_mapsTo_ball_of_exists_norm_dslope_eq_div'	thm
Complex.affine_of_mapsTo_ball_of_norm_dslope_eq_div	thm
Complex.algHom_ext	thm
Complex.algHom_ext_iff	thm
Complex.analyticAt_cos	thm
Complex.analyticAt_cosh	thm
Complex.analyticAt_iff_eventually_differentiableAt	thm
Complex.analyticAt_of_differentiable_on_punctured_nhds_of_continuousAt	thm
Complex.analyticAt_sin	thm
Complex.analyticAt_sinh	thm
Complex.analyticOnNhd_cos	thm
Complex.analyticOnNhd_cosh	thm
Complex.analyticOnNhd_iff_differentiableOn	thm
Complex.analyticOnNhd_sin	thm
Complex.analyticOnNhd_sinh	thm
Complex.analyticOnNhd_univ_iff_differentiable	thm
Complex.analyticOn_cos	thm
Complex.analyticOn_cosh	thm
Complex.analyticOn_iff_differentiableOn	thm
Complex.analyticOn_sin	thm
Complex.analyticOn_sinh	thm
Complex.analyticOn_univ_iff_differentiable	thm
Complex.analyticWithinAt_cos	thm
Complex.analyticWithinAt_cosh	thm
Complex.analyticWithinAt_sin	thm
Complex.analyticWithinAt_sinh	thm
Complex.angle_div_left_eq_angle_mul_right	thm
Complex.angle_div_right_eq_angle_mul_left	thm
Complex.angle_eq_abs_arg	thm
Complex.angle_exp_exp	thm
Complex.angle_exp_one	thm
Complex.angle_le_mul_norm_sub	thm
Complex.angle_mul_left	thm
Complex.angle_mul_right	thm
Complex.angle_one_left	thm
Complex.angle_one_right	thm
Complex.antilipschitz_equivRealProd	thm
Complex.approx_Gamma_integral_tendsto_Gamma_integral	thm
Complex.arctan	def
Complex.arctan_tan	thm
Complex.areaForm	thm
Complex.arg	def
Complex.arg_I	thm
Complex.arg_coe_angle_eq_iff	thm
Complex.arg_coe_angle_eq_iff_eq_toReal	thm
Complex.arg_coe_angle_toReal_eq_arg	thm
Complex.arg_conj	thm
Complex.arg_conj_coe_angle	thm
Complex.arg_cos_add_sin_mul_I	thm
Complex.arg_cos_add_sin_mul_I_coe_angle	thm
Complex.arg_cos_add_sin_mul_I_eq_toIocMod	thm
Complex.arg_cos_add_sin_mul_I_sub	thm
Complex.arg_div_coe_angle	thm
Complex.arg_div_self	thm
Complex.arg_eq_arg_iff	thm
Complex.arg_eq_neg_pi_div_two_iff	thm
Complex.arg_eq_nhds_of_im_neg	thm
Complex.arg_eq_nhds_of_im_pos	thm
Complex.arg_eq_nhds_of_re_neg_of_im_neg	thm
Complex.arg_eq_nhds_of_re_neg_of_im_pos	thm
Complex.arg_eq_nhds_of_re_pos	thm
Complex.arg_eq_pi_div_two_iff	thm
Complex.arg_eq_pi_iff	thm
Complex.arg_eq_pi_iff_lt_zero	thm
Complex.arg_eq_zero_iff	thm
Complex.arg_eq_zero_iff_zero_le	thm
Complex.arg_exp	thm
Complex.arg_exp_mul_I	thm
Complex.arg_inv	thm
Complex.arg_inv_coe_angle	thm
Complex.arg_le_pi	thm
Complex.arg_le_pi_div_two_iff	thm
Complex.arg_lt_pi_div_two_iff	thm
Complex.arg_lt_pi_iff	thm
Complex.arg_mem_Ioc	thm
Complex.arg_mul	thm
Complex.arg_mul_coe_angle	thm
Complex.arg_mul_cos_add_sin_mul_I	thm
Complex.arg_mul_cos_add_sin_mul_I_coe_angle	thm
Complex.arg_mul_cos_add_sin_mul_I_eq_toIocMod	thm
Complex.arg_mul_cos_add_sin_mul_I_sub	thm
Complex.arg_mul_eq_add_arg_iff	thm
Complex.arg_mul_real	thm
Complex.arg_neg_I	thm
Complex.arg_neg_coe_angle	thm
Complex.arg_neg_eq_arg_add_pi_iff	thm
Complex.arg_neg_eq_arg_add_pi_of_im_neg	thm
Complex.arg_neg_eq_arg_sub_pi_iff	thm
Complex.arg_neg_eq_arg_sub_pi_of_im_pos	thm
Complex.arg_neg_iff	thm
Complex.arg_neg_one	thm
Complex.arg_nonneg_iff	thm
Complex.arg_ofReal_of_neg	thm
Complex.arg_ofReal_of_nonneg	thm
Complex.arg_of_im_neg	thm
Complex.arg_of_im_nonneg_of_ne_zero	thm
Complex.arg_of_im_pos	thm
Complex.arg_of_re_neg_of_im_neg	thm
Complex.arg_of_re_neg_of_im_nonneg	thm
Complex.arg_of_re_nonneg	thm
Complex.arg_one	thm
Complex.arg_one_add_mem_Ioo	thm
Complex.arg_pow_coe_angle	thm
Complex.arg_real_mul	thm
Complex.arg_zero	thm
Complex.arg_zpow_coe_angle	thm
Complex.ball_one_subset_slitPlane	thm
Complex.basisOneI	def
Complex.betaIntegral	def
Complex.betaIntegral_convergent	thm
Complex.betaIntegral_convergent_left	thm
Complex.betaIntegral_eq_Gamma_mul_div	thm
Complex.betaIntegral_eval_nat_add_one_right	thm
Complex.betaIntegral_eval_one_right	thm
Complex.betaIntegral_recurrence	thm
Complex.betaIntegral_scaled	thm
Complex.betaIntegral_symm	thm
Complex.borelSpace	thm
Complex.canLift	thm
Complex.card_primitiveRoots	thm
Complex.card_rootsOfUnity	thm
Complex.cauSeqConj	def
Complex.cauSeqIm	def
Complex.cauSeqNorm	def
Complex.cauSeqRe	def
Complex.cderiv	def
Complex.cderiv_eq_deriv	thm
Complex.cderiv_sub	thm
Complex.cexp_tsum_eq_tprod	thm
Complex.circleIntegral_div_sub_of_differentiable_on_off_countable	thm
Complex.circleIntegral_eq_of_differentiable_on_annulus_off_countable	thm
Complex.circleIntegral_eq_zero_of_differentiable_on_off_countable	thm
Complex.circleIntegral_one_div_sub_center_pow_smul_of_differentiable_on_off_countable	thm
Complex.circleIntegral_sub_center_inv_smul_eq_of_differentiable_on_annulus_off_countable	thm
Complex.circleIntegral_sub_center_inv_smul_of_differentiable_on_off_countable	thm
Complex.circleIntegral_sub_center_inv_smul_of_differentiable_on_off_countable_of_tendsto	thm
Complex.circleIntegral_sub_inv_smul_of_differentiable_on_off_countable	thm
Complex.circleIntegral_sub_inv_smul_of_differentiable_on_off_countable_aux	thm
Complex.circleTransform	def
Complex.circleTransformBoundingFunction	def
Complex.circleTransformDeriv	def
Complex.circleTransformDeriv_bound	thm
Complex.circleTransformDeriv_eq	thm
Complex.circleTransformDeriv_periodic	thm
Complex.closedEmbedding_intCast	thm
Complex.closure_preimage_im	thm
Complex.closure_preimage_re	thm
Complex.closure_reProdIm	thm
Complex.closure_setOf_im_lt	thm
Complex.closure_setOf_lt_im	thm
Complex.closure_setOf_lt_re	thm
Complex.closure_setOf_re_lt	thm
Complex.coe_algebraMap	thm
Complex.coe_basisOneI	thm
Complex.coe_basisOneI_repr	thm
Complex.coe_imAddGroupHom	thm
Complex.coe_orthonormalBasisOneI	thm
Complex.coe_reAddGroupHom	thm
Complex.coe_realPart	thm
Complex.coe_selfAdjointEquiv	thm
Complex.coe_smul	thm
Complex.comap_exp_cobounded	thm
Complex.comap_exp_nhdsNE	thm
Complex.comap_exp_nhds_zero	thm
Complex.commRing	def
Complex.compl_Iic_zero	thm
Complex.conjAe	def
Complex.conjAe_coe	thm
Complex.conjCLE	def
Complex.conjCLE_apply	thm
Complex.conjCLE_coe	thm
Complex.conjCLE_enorm	thm
Complex.conjCLE_nnorm	thm
Complex.conjCLE_norm	thm
Complex.conjLIE	def
Complex.conjLIE_apply	thm
Complex.conjLIE_symm	thm
Complex.conj_I	thm
Complex.conj_conj	thm
Complex.conj_cpow	thm
Complex.conj_cpow_eq_ite	thm
Complex.conj_eq_iff_im	thm
Complex.conj_eq_iff_re	thm
Complex.conj_eq_iff_real	thm
Complex.conj_im	thm
Complex.conj_inv	thm
Complex.conj_mul'	thm
Complex.conj_natCast	thm
Complex.conj_neg_I	thm
Complex.conj_ofNat	thm
Complex.conj_ofReal	thm
Complex.conj_re	thm
Complex.conj_rootsOfUnity	thm
Complex.conj_tsum	thm
Complex.contDiffAt_log	thm
Complex.contDiffAt_tan	thm
Complex.contDiff_cos	thm
Complex.contDiff_cosh	thm
Complex.contDiff_exp	thm
Complex.contDiff_sin	thm
Complex.contDiff_sinh	thm
Complex.continuousAt_arg	thm
Complex.continuousAt_arg_coe_angle	thm
Complex.continuousAt_cpow_const_of_re_pos	thm
Complex.continuousAt_cpow_of_re_pos	thm
Complex.continuousAt_cpow_zero_of_re_pos	thm
Complex.continuousAt_ofReal_cpow	thm
Complex.continuousAt_ofReal_cpow_const	thm
Complex.continuousAt_tan	thm
Complex.continuousOn_arg	thm
Complex.continuousOn_cos	thm
Complex.continuousOn_exp	thm
Complex.continuousOn_norm_circleTransformBoundingFunction	thm
Complex.continuousOn_one_add_mul_inv	thm
Complex.continuousOn_prod_circle_transform_function	thm
Complex.continuousOn_sin	thm
Complex.continuousOn_tan	thm
Complex.continuousWithinAt_arg_of_re_neg_of_im_zero	thm
Complex.continuousWithinAt_log_of_re_neg_of_im_zero	thm
Complex.continuous_circleTransform	thm
Complex.continuous_circleTransformDeriv	thm
Complex.continuous_conj	thm
Complex.continuous_cos	thm
Complex.continuous_cosh	thm
Complex.continuous_exp	thm
Complex.continuous_im	thm
Complex.continuous_normSq	thm
Complex.continuous_ofReal	thm
Complex.continuous_ofReal_cpow_const	thm
Complex.continuous_re	thm
Complex.continuous_sin	thm
Complex.continuous_sinh	thm
Complex.continuous_tan	thm
Complex.convexHull_reProdIm	thm
Complex.cos	def
Complex.cos_add	thm
Complex.cos_add_cos	thm
Complex.cos_add_int_mul_two_pi	thm
Complex.cos_add_mul_I	thm
Complex.cos_add_nat_mul_two_pi	thm
Complex.cos_add_pi	thm
Complex.cos_add_pi_div_two	thm
Complex.cos_add_sin_I	thm
Complex.cos_add_sin_mul_I_pow	thm
Complex.cos_add_two_pi	thm
Complex.cos_antiperiodic	thm
Complex.cos_arg	thm
Complex.cos_bound	thm
Complex.cos_conj	thm
Complex.cos_eq	thm
Complex.cos_eq_cos_iff	thm
Complex.cos_eq_iff_quadratic	thm
Complex.cos_eq_neg_one_iff	thm
Complex.cos_eq_one_iff	thm
Complex.cos_eq_tsum	thm
Complex.cos_eq_tsum'	thm
Complex.cos_eq_two_mul_tan_half_div_one_sub_tan_half_sq	thm
Complex.cos_eq_zero_iff	thm
Complex.cos_eq_zero_iff_sin_eq	thm
Complex.cos_int_mul_two_pi	thm
Complex.cos_int_mul_two_pi_add_pi	thm
Complex.cos_int_mul_two_pi_sub	thm
Complex.cos_int_mul_two_pi_sub_pi	thm
Complex.cos_mul_I	thm
Complex.cos_nat_mul_two_pi	thm
Complex.cos_nat_mul_two_pi_add_pi	thm
Complex.cos_nat_mul_two_pi_sub	thm
Complex.cos_nat_mul_two_pi_sub_pi	thm
Complex.cos_ne_zero_iff	thm
Complex.cos_ne_zero_of_arctan_bounds	thm
Complex.cos_neg	thm
Complex.cos_ofReal_im	thm
Complex.cos_ofReal_re	thm
Complex.cos_periodic	thm
Complex.cos_pi	thm
Complex.cos_pi_div_two	thm
Complex.cos_pi_div_two_sub	thm
Complex.cos_pi_sub	thm
Complex.cos_sq	thm
Complex.cos_sq'	thm
Complex.cos_sq_add_sin_sq	thm
Complex.cos_sub	thm
Complex.cos_sub_cos	thm
Complex.cos_sub_int_mul_two_pi	thm
Complex.cos_sub_nat_mul_two_pi	thm
Complex.cos_sub_pi	thm
Complex.cos_sub_pi_div_two	thm
Complex.cos_sub_sin_I	thm
Complex.cos_sub_two_pi	thm
Complex.cos_surjective	thm
Complex.cos_three_mul	thm
Complex.cos_two_mul	thm
Complex.cos_two_mul'	thm
Complex.cos_two_pi	thm
Complex.cos_two_pi_sub	thm
Complex.cos_zero	thm
Complex.cosh	def
Complex.cosh_add	thm
Complex.cosh_add_sinh	thm
Complex.cosh_conj	thm
Complex.cosh_eq_tsum	thm
Complex.cosh_mul_I	thm
Complex.cosh_neg	thm
Complex.cosh_ofReal_im	thm
Complex.cosh_ofReal_re	thm
Complex.cosh_sq	thm
Complex.cosh_sq_sub_sinh_sq	thm
Complex.cosh_sub	thm
Complex.cosh_sub_sinh	thm
Complex.cosh_three_mul	thm
Complex.cosh_two_mul	thm
Complex.cosh_zero	thm
Complex.cot	def
Complex.cot_conj	thm
Complex.cot_eq_cos_div_sin	thm
Complex.cot_eq_exp_ratio	thm
Complex.cot_inv_eq_tan	thm
Complex.cot_pi_eq_exp_ratio	thm
Complex.countable_preimage_exp	thm
Complex.cpow	def
Complex.cpow_add	thm
Complex.cpow_conj	thm
Complex.cpow_def	thm
Complex.cpow_def_of_ne_zero	thm
Complex.cpow_eq_pow	thm
Complex.cpow_eq_zero_iff	thm
Complex.cpow_intCast	thm
Complex.cpow_int_mul	thm
Complex.cpow_int_mul'	thm
Complex.cpow_inv_two_im_eq_neg_sqrt	thm
Complex.cpow_inv_two_im_eq_sqrt	thm
Complex.cpow_inv_two_re	thm
Complex.cpow_mul	thm
Complex.cpow_mul_int	thm
Complex.cpow_mul_nat	thm
Complex.cpow_mul_ofNat	thm
Complex.cpow_mul_ofReal_nonneg	thm
Complex.cpow_natCast	thm
Complex.cpow_nat_inv_pow	thm
Complex.cpow_nat_mul	thm
Complex.cpow_nat_mul'	thm
Complex.cpow_ne_zero_iff	thm
Complex.cpow_ne_zero_iff_of_exponent_ne_zero	thm
Complex.cpow_neg	thm
Complex.cpow_neg_one	thm
Complex.cpow_ofNat	thm
Complex.cpow_ofNat_inv_pow	thm
Complex.cpow_ofNat_mul	thm
Complex.cpow_ofNat_mul'	thm
Complex.cpow_ofReal	thm
Complex.cpow_ofReal_im	thm
Complex.cpow_ofReal_re	thm
Complex.cpow_one	thm
Complex.cpow_sub	thm
Complex.cpow_two	thm
Complex.cpow_zero	thm
Complex.ctorIdx	def
Complex.deriv_Gamma_nat	thm
Complex.deriv_cos	thm
Complex.deriv_cos'	thm
Complex.deriv_cosh	thm
Complex.deriv_cpow_const	thm
Complex.deriv_exp	thm
Complex.deriv_log_comp_eq_logDeriv	thm
Complex.deriv_ofReal_cpow_const	thm
Complex.deriv_sin	thm
Complex.deriv_sinh	thm
Complex.deriv_tan	thm
Complex.det_conjAe	thm
Complex.det_conjLIE	thm
Complex.differentiableAt_Gamma	thm
Complex.differentiableAt_GammaAux	thm
Complex.differentiableAt_Gamma_nat_add_one	thm
Complex.differentiableAt_cos	thm
Complex.differentiableAt_cosh	thm
Complex.differentiableAt_exp	thm
Complex.differentiableAt_log	thm
Complex.differentiableAt_sin	thm
Complex.differentiableAt_sinh	thm
Complex.differentiableAt_tan	thm
Complex.differentiableOn_compl_singleton_and_continuousAt_iff	thm
Complex.differentiableOn_dslope	thm
Complex.differentiableOn_tsum_of_summable_norm	thm
Complex.differentiableOn_update_limUnder_insert_of_isLittleO	thm
Complex.differentiableOn_update_limUnder_of_bddAbove	thm
Complex.differentiableOn_update_limUnder_of_isLittleO	thm
Complex.differentiable_Gammaℝ_inv	thm
Complex.differentiable_cos	thm
Complex.differentiable_cosh	thm
Complex.differentiable_exp	thm
Complex.differentiable_iteratedDeriv_cos	thm
Complex.differentiable_iteratedDeriv_cosh	thm
Complex.differentiable_iteratedDeriv_sin	thm
Complex.differentiable_iteratedDeriv_sinh	thm
Complex.differentiable_on_off_countable_deriv_eq_smul_circleIntegral	thm
Complex.differentiable_one_div_Gamma	thm
Complex.differentiable_sin	thm
Complex.differentiable_sinh	thm
Complex.dist_conj_comm	thm
Complex.dist_conj_conj	thm
Complex.dist_conj_self	thm
Complex.dist_eq	thm
Complex.dist_eq_re_im	thm
Complex.dist_le_dist_of_mapsTo_ball	thm
Complex.dist_le_dist_of_mapsTo_ball_self	thm
Complex.dist_le_div_mul_dist_of_mapsTo_ball	thm
Complex.dist_le_mul_div_pow_of_mapsTo_ball_of_isLittleO	thm
Complex.dist_mk	thm
Complex.dist_of_im_eq	thm
Complex.dist_of_re_eq	thm
Complex.dist_self_conj	thm
Complex.distribSMul	def
Complex.div_I	thm
Complex.div_im	thm
Complex.div_intCast	thm
Complex.div_intCast_im	thm
Complex.div_intCast_re	thm
Complex.div_natCast	thm
Complex.div_natCast_im	thm
Complex.div_natCast_re	thm
Complex.div_ofNat	thm
Complex.div_ofNat_im	thm
Complex.div_ofNat_re	thm
Complex.div_ofReal	thm
Complex.div_ofReal_im	thm
Complex.div_ofReal_re	thm
Complex.div_ratCast	thm
Complex.div_ratCast_im	thm
Complex.div_ratCast_re	thm
Complex.div_re	thm
Complex.edist_of_im_eq	thm
Complex.edist_of_re_eq	thm
Complex.enorm_exp_I_mul_ofReal	thm
Complex.enorm_exp_ofReal_mul_I	thm
Complex.eqOn_closedBall_of_isMaxOn_norm	thm
Complex.eqOn_closure_of_eqOn_frontier	thm
Complex.eqOn_closure_of_isPreconnected_of_isMaxOn_norm	thm
Complex.eqOn_of_eqOn_frontier	thm
Complex.eqOn_of_isPreconnected_of_isMaxOn_norm	thm
Complex.equivRealProd	def
Complex.equivRealProdAddHom	def
Complex.equivRealProdAddHom_apply	thm
Complex.equivRealProdAddHom_symm_apply	thm
Complex.equivRealProdAddHom_symm_apply_im	thm
Complex.equivRealProdAddHom_symm_apply_re	thm
Complex.equivRealProdCLM	def
Complex.equivRealProdCLM_apply	thm
Complex.equivRealProdCLM_symm_apply	thm
Complex.equivRealProdCLM_symm_apply_im	thm
Complex.equivRealProdCLM_symm_apply_re	thm
Complex.equivRealProdLm	def
Complex.equivRealProdLm_apply	thm
Complex.equivRealProdLm_symm_apply	thm
Complex.equivRealProdLm_symm_apply_im	thm
Complex.equivRealProdLm_symm_apply_re	thm
Complex.equivRealProd_apply	thm
Complex.equivRealProd_apply_le	thm
Complex.equivRealProd_apply_le'	thm
Complex.equivRealProd_symm_apply	thm
Complex.equiv_limAux	thm
Complex.eta	thm
Complex.eventually_eq_of_isLocalMax_norm	thm
Complex.eventually_eq_or_eq_zero_of_isLocalMin_norm	thm
Complex.exists	thm
Complex.exists_cthickening_tendstoUniformlyOn	thm
Complex.exists_mem_frontier_isMaxOn_norm	thm
Complex.exists_norm_eq_mul_self	thm
Complex.exists_norm_mul_eq_self	thm
Complex.exists_root	thm
Complex.exp	def
Complex.exp'	def
Complex.expMonoidHom	def
Complex.expMonoidHom_apply	thm
Complex.expOpenPartialHomeomorph	def
Complex.expPartialHomeomorph	def
Complex.exp_add	thm
Complex.exp_add_mul_I	thm
Complex.exp_add_pi_mul_I	thm
Complex.exp_antiperiodic	thm
Complex.exp_bound	thm
Complex.exp_bound'	thm
Complex.exp_bound_sq	thm
Complex.exp_conj	thm
Complex.exp_def	thm
Complex.exp_eq_exp_iff_exists_int	thm
Complex.exp_eq_exp_iff_exp_sub_eq_one	thm
Complex.exp_eq_exp_re_mul_sin_add_cos	thm
Complex.exp_eq_exp_ℂ	thm
Complex.exp_eq_one_iff	thm
Complex.exp_im	thm
Complex.exp_inj_of_neg_pi_lt_of_le_pi	thm
Complex.exp_int_mul	thm
Complex.exp_int_mul_two_pi_mul_I	thm
Complex.exp_list_sum	thm
Complex.exp_log	thm
Complex.exp_mem_slitPlane	thm
Complex.exp_mul_I	thm
Complex.exp_mul_I_antiperiodic	thm
Complex.exp_mul_I_periodic	thm
Complex.exp_multiset_sum	thm
Complex.exp_nat_mul	thm
Complex.exp_nat_mul_two_pi_mul_I	thm
Complex.exp_ne_zero	thm
Complex.exp_neg	thm
Complex.exp_neg_pi_div_two_mul_I	thm
Complex.exp_nsmul	thm
Complex.exp_nsmul'	thm
Complex.exp_ofReal_im	thm
Complex.exp_ofReal_mul_I_im	thm
Complex.exp_ofReal_mul_I_re	thm
Complex.exp_ofReal_re	thm
Complex.exp_periodic	thm
Complex.exp_pi_div_two_mul_I	thm
Complex.exp_pi_mul_I	thm
Complex.exp_rat_mul_pi_mul_I_pow_two_mul_den	thm
Complex.exp_re	thm
Complex.exp_sub	thm
Complex.exp_sub_cosh	thm
Complex.exp_sub_pi_mul_I	thm
Complex.exp_sub_sinh	thm
Complex.exp_sub_sum_range_isBigO_pow	thm
Complex.exp_sub_sum_range_succ_isLittleO_pow	thm
Complex.exp_sum	thm
Complex.exp_two_pi_mul_I	thm
Complex.exp_zero	thm
Complex.ext	thm
Complex.ext_iff	thm
Complex.ext_norm_arg	thm
Complex.ext_norm_arg_iff	thm
Complex.finrank_real_complex	thm
Complex.finrank_real_complex_fact	thm
Complex.forall	thm
Complex.frontier_preimage_im	thm
Complex.frontier_preimage_re	thm
Complex.frontier_reProdIm	thm
Complex.frontier_setOf_im_le	thm
Complex.frontier_setOf_im_lt	thm
Complex.frontier_setOf_le_im	thm
Complex.frontier_setOf_le_re	thm
Complex.frontier_setOf_le_re_and_im_le	thm
Complex.frontier_setOf_le_re_and_le_im	thm
Complex.frontier_setOf_lt_im	thm
Complex.frontier_setOf_lt_re	thm
Complex.frontier_setOf_re_le	thm
Complex.frontier_setOf_re_lt	thm
Complex.hasDerivAt_GammaIntegral	thm
Complex.hasDerivAt_Gamma_nat	thm
Complex.hasDerivAt_Gamma_one	thm
Complex.hasDerivAt_Gamma_one_half	thm
Complex.hasDerivAt_Gammaℂ_one	thm
Complex.hasDerivAt_Gammaℝ_one	thm
Complex.hasDerivAt_cos	thm
Complex.hasDerivAt_cosh	thm
Complex.hasDerivAt_exp	thm
Complex.hasDerivAt_log	thm
Complex.hasDerivAt_logTaylor	thm
Complex.hasDerivAt_log_sub_logTaylor	thm
Complex.hasDerivAt_sin	thm
Complex.hasDerivAt_sinh	thm
Complex.hasDerivAt_tan	thm
Complex.hasFDerivAt_cpow	thm
Complex.hasFPowerSeriesOnBall_ofScalars_mul_add_zero	thm
Complex.hasFPowerSeriesOnBall_of_differentiable_off_countable	thm
Complex.hasMeasurablePow	thm
Complex.hasProd_of_hasSum_log	thm
Complex.hasStrictDerivAt_const_cpow	thm
Complex.hasStrictDerivAt_cos	thm
Complex.hasStrictDerivAt_cosh	thm
Complex.hasStrictDerivAt_cpow_const	thm
Complex.hasStrictDerivAt_exp	thm
Complex.hasStrictDerivAt_log	thm
Complex.hasStrictDerivAt_sin	thm
Complex.hasStrictDerivAt_sinh	thm
Complex.hasStrictDerivAt_tan	thm
Complex.hasStrictFDerivAt_cpow	thm
Complex.hasStrictFDerivAt_cpow'	thm
Complex.hasStrictFDerivAt_exp_real	thm
Complex.hasStrictFDerivAt_log_real	thm
Complex.hasSum_arctan	thm
Complex.hasSum_arctan_aux	thm
